1,経済学科
2,数理科学科
3,物理科学科
4,電気電子工学科
5,電子情報工学科
6,機械工学科
7,ロボティクス学科
8,都市システム工学科
9,環境システム工学科
10,建築都市デザイン学科
11,スポーツ健康科学科
12,食マネジメント学科
13,情報理工学科
14,応用化学科
15,生物工学科
16,生命情報学科
17,生命医科学科
18,薬学科
19,創薬科学科
